timestamp,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2021-09-01 18:00:00+00:00,48499,49118.5,48365.5,48768.5,14952,163363100,48769.3065,300,3.34973E+11,3349.72651,163363100
2021-09-01 19:00:00+00:00,48768.5,48943,48692,48698,5506,46082100,48791.9123,2700,94446499640,944.4649964,46082100
2021-09-01 20:00:00+00:00,48698,48717,48086.5,48190.5,9508,97178100,48372.039,200,2.00898E+11,2008.980804,97178100
2021-09-01 21:00:00+00:00,48190.5,48344,48130,48280,4690,57283400,48279.0918,17700,1.18651E+11,1186.510647,57283400
2021-09-01 22:00:00+00:00,48280,48525.5,48275,48444,5461,43133000,48391.4676,600,89133630590,891.3363059,43133000
2021-09-01 23:00:00+00:00,48444,48755,48296.5,48450,7704,98775300,48586.3793,900,2.03299E+11,2032.988816,98775300
2021-09-02 00:00:00+00:00,48450,48909.5,48419.5,48849.5,7758,78208400,48695.686,500,1.60607E+11,1606.069818,78208400
2021-09-02 01:00:00+00:00,48849.5,49007,48623,48822.5,8345,95624900,48820.0201,600,1.95872E+11,1958.723117,95624900
2021-09-02 02:00:00+00:00,48822.5,49896,48713.5,49777,17348,183564900,49434.2253,8300,3.71333E+11,3713.329781,183564900
2021-09-02 03:00:00+00:00,49777,49929,49645,49652.5,8680,77455900,49772.044,100,1.55621E+11,1556.214364,77455900
2021-09-02 04:00:00+00:00,49652.5,49738.5,49625,49652,4550,43893100,49690.9225,1500,88332340745,883.3234074,43893100
2021-09-02 05:00:00+00:00,49652,49710,49400,49448,6138,66627600,49525.5453,85500,1.34532E+11,1345.319812,66627600
2021-09-02 06:00:00+00:00,49448,49740,49427,49509.5,5060,42027400,49587.9243,1500,84753450583,847.5345058,42027400
2021-09-02 07:00:00+00:00,49509.5,50084,49476,50010.5,9758,89142100,49858.4021,100,1.78791E+11,1787.9128,89142100
2021-09-02 08:00:00+00:00,50010.5,50420,49756,49915.5,12620,115056100,50103.2126,100000,2.29639E+11,2296.390321,115056100
2021-09-02 09:00:00+00:00,49915.5,50250,49803.5,50135,6547,52480800,50038.2793,500,1.04881E+11,1048.814205,52480800
2021-09-02 10:00:00+00:00,50135,50159.5,49723.5,49860,7396,58285100,49877.3018,900,1.16857E+11,1168.573612,58285100
2021-09-02 11:00:00+00:00,49860,50156,49779,50103.5,6026,50153900,49998.75,1400,1.0031E+11,1003.103197,50153900
2021-09-02 12:00:00+00:00,50103.5,50216.5,49881,50130.5,4894,31616000,50051.3026,500,63167379638,631.6737964,31616000
2021-09-02 13:00:00+00:00,50130.5,50286,49914,50081.5,8519,57631800,50096.4356,10000,1.15042E+11,1150.421776,57631800
2021-09-02 14:00:00+00:00,50081.5,50267.5,50025,50186.5,5368,38184700,50157.243,700,76130255783,761.3025578,38184700
2021-09-02 15:00:00+00:00,50186.5,50440.5,49450,49592.5,17374,179520700,49960.7808,2000,3.59324E+11,3593.238233,179520700
2021-09-02 16:00:00+00:00,49592.5,49826.5,49321.5,49591,13041,151695500,49561.873,800,3.06073E+11,3060.7305,151695500
2021-09-02 17:00:00+00:00,49591,49773.5,49452,49639.5,7340,65907500,49626.0676,100,1.32809E+11,1328.088817,65907500
2021-09-02 18:00:00+00:00,49639.5,49641.5,49267.5,49570,7658,63171500,49496.1294,300,1.27629E+11,1276.292285,63171500
2021-09-02 19:00:00+00:00,49570,49617,49230,49432,6528,65283300,49368.5759,21600,1.32237E+11,1322.368318,65283300
2021-09-02 20:00:00+00:00,49432,49490,49270.5,49390,3965,35505700,49405.8941,400,71865333645,718.6533364,35505700
2021-09-02 21:00:00+00:00,49390,49725,49330,49575.5,6062,72768600,49541.9844,1400,1.46883E+11,1468.827818,72768600
2021-09-02 22:00:00+00:00,49575.5,49871,49548,49859.5,4855,37955600,49713.6494,1400,76348524920,763.4852492,37955600
2021-09-02 23:00:00+00:00,49859.5,49851.5,49650,49741.5,3748,42172300,49765.604,5000,84742169287,847.4216929,42172300
2021-09-03 00:00:00+00:00,49741.5,49741.5,49270,49314,5891,47000600,49479.7207,100,94990031676,949.9003168,47000600
2021-09-03 01:00:00+00:00,49314,49423,48427.5,48595.5,13717,162794000,48887.8025,2000,3.32996E+11,3329.9588,162794000
2021-09-03 02:00:00+00:00,48595.5,48716,48350,48568.5,9518,111777500,48545.8103,900,2.30252E+11,2302.519264,111777500
2021-09-03 03:00:00+00:00,48568.5,49000,48517,48979.5,6379,66553800,48831.94,200,1.36292E+11,1362.920083,66553800
2021-09-03 04:00:00+00:00,48979.5,49558,48940.5,49506,8482,99607300,49265.2094,300,2.02187E+11,2021.866462,99607300
2021-09-03 05:00:00+00:00,49506,49766,49433,49750,7103,63229900,49597.7621,1900,1.27485E+11,1274.854528,63229900
2021-09-03 06:00:00+00:00,49750,49766,49394,49488,6550,56695100,49587.4326,18000,1.14334E+11,1143.339155,56695100
2021-09-03 07:00:00+00:00,49488,49625,49357,49451,4594,32284300,49493.1897,13900,65229909582,652.2990958,32284300
2021-09-03 08:00:00+00:00,49451,49609,49266,49340,6639,49850800,49400.5246,1200,1.00911E+11,1009.114912,49850800
2021-09-03 09:00:00+00:00,49340,50092,49281,50035,10392,85684000,49675.865,100,1.72487E+11,1724.865744,85684000
2021-09-03 10:00:00+00:00,50035,50195.5,49820,50150,10110,71853000,50029.7677,100,1.43621E+11,1436.211551,71853000
2021-09-03 11:00:00+00:00,50150,50616,49560,49898,15763,138889300,50177.377,19400,2.76797E+11,2767.969797,138889300
2021-09-03 12:00:00+00:00,49898,50280,49525,50215,11684,108774800,49869.8397,500,2.18118E+11,2181.182379,108774800
2021-09-03 13:00:00+00:00,50215,51100,49925.5,50705.5,20985,242563400,50636.7572,20100,4.79026E+11,4790.26401,242563400
2021-09-03 14:00:00+00:00,50705.5,50999,50600.5,50790,10124,96557900,50831.8634,3100,1.89956E+11,1899.563224,96557900
2021-09-03 15:00:00+00:00,50790,51123.5,50209,50760,15222,156229100,50703.5112,100000,3.08124E+11,3081.236143,156229100
2021-09-03 16:00:00+00:00,50760,50895,50585,50620,6226,50609600,50736.9543,1000,99749163371,997.4916337,50609600
2021-09-03 17:00:00+00:00,50620,50778.5,50507,50534,4978,38302600,50625.9904,100,75658308645,756.5830864,38302600
2021-09-03 18:00:00+00:00,50534,50647,50358.5,50464.5,3856,33086400,50526.9966,200,65482861197,654.828612,33086400
2021-09-03 19:00:00+00:00,50464.5,50620,50258.5,50522.5,5403,51291500,50447.978,500,1.01672E+11,1016.723421,51291500
2021-09-03 20:00:00+00:00,50522.5,50580,50308,50579.5,3753,39122400,50461.7248,100,77529124614,775.2912461,39122400
2021-09-03 21:00:00+00:00,50579.5,50580,50050,50183.5,5407,48580900,50254.2867,9900,96670466215,966.7046621,48580900
2021-09-03 22:00:00+00:00,50183.5,50315.5,50091,50308.5,3348,38231000,50207.1043,1000,76146700855,761.4670086,38231000
2021-09-03 23:00:00+00:00,50308.5,50308.5,49635.5,49739,8319,86002800,49888.4992,1100,1.7239E+11,1723.903662,86002800
2021-09-04 00:00:00+00:00,49739,50077,49624,50026,5251,41668300,49826.8517,1100,83626540243,836.2654024,41668300
2021-09-04 01:00:00+00:00,50026,50178.5,49707,49946.5,7349,76426800,49969.5186,11000,1.52947E+11,1529.470073,76426800
2021-09-04 02:00:00+00:00,49946.5,49947,49598,49714,4373,41066200,49765.3563,100,82519940449,825.1994045,41066200
2021-09-04 03:00:00+00:00,49714,50164.5,49609.5,50160.5,4745,46085400,49887.2548,500,92379385221,923.7938522,46085400
2021-09-04 04:00:00+00:00,50160.5,50370,50045.5,50308,4304,41252300,50199.7952,40000,82176473775,821.7647378,41252300
2021-09-04 05:00:00+00:00,50308,50500,50244,50383,3446,27627300,50394.8436,9400,54821819981,548.2181998,27627300
2021-09-04 06:00:00+00:00,50383,50399.5,50210,50335,3215,22089100,50301.0518,4000,43913848383,439.1384838,22089100
2021-09-04 07:00:00+00:00,50335,50376.5,50209.5,50359.5,2914,29988700,50294.9801,200,59625868394,596.2586839,29988700
2021-09-04 08:00:00+00:00,50359.5,50483,50150,50224,3532,24616300,50274.7515,19900,48963760929,489.6376093,24616300
2021-09-04 09:00:00+00:00,50224,50259.5,50002,50137.5,5336,40464000,50122.8009,100,80729855112,807.2985511,40464000
2021-09-04 10:00:00+00:00,50137.5,50495.5,50090.5,50471,4478,30702100,50365.1473,10000,60959127806,609.5912781,30702100
2021-09-04 11:00:00+00:00,50471,50588,49820.5,49820.5,8095,69353400,50224.7558,15000,1.38086E+11,1380.862694,69353400
2021-09-04 12:00:00+00:00,49820.5,50100,49721,49924.5,6823,75973400,49890.9882,15000,1.52279E+11,1522.789553,75973400
2021-09-04 13:00:00+00:00,49924.5,50357.5,49924,50275.5,6414,53884100,50184.6796,100,1.07372E+11,1073.721434,53884100
2021-09-04 14:00:00+00:00,50275.5,50330,50096,50244,4613,25348800,50235.8574,1300,50459772949,504.5977295,25348800
2021-09-04 15:00:00+00:00,50244,50244.5,49876,50009.5,5702,47023200,50013.2535,10000,94021940525,940.2194052,47023200
2021-09-04 16:00:00+00:00,50009.5,50173.5,49778,49910,5416,38516000,49994.2507,400,77041164098,770.411641,38516000
2021-09-04 17:00:00+00:00,49910,50080,49750.5,49851,5092,43710100,49924.3646,13800,87552753810,875.5275381,43710100
2021-09-04 18:00:00+00:00,49851,50000,49402,49999.5,9075,82597500,49674.6312,100,1.66277E+11,1662.774678,82597500
2021-09-04 19:00:00+00:00,49999.5,50053.5,49891,49910,3371,27458000,49957.7857,50000,54962618114,549.6261811,27458000
2021-09-04 20:00:00+00:00,49910,50030.5,49671.5,50030,5695,49838500,49833.3076,3200,1.00011E+11,1000.108114,49838500
2021-09-04 21:00:00+00:00,50030,50296.5,50006,50210,5486,55122200,50144.9188,50000,1.09926E+11,1099.258515,55122200
2021-09-04 22:00:00+00:00,50210,50276.5,50120.5,50257.5,2254,17254100,50196.0154,100,34373536520,343.7353652,17254100
2021-09-04 23:00:00+00:00,50257.5,50315.5,49859.5,49901,4746,37731200,50089.9114,600,75327281783,753.2728178,37731200
2021-09-05 00:00:00+00:00,49901,50070,49775,49949,5234,32238500,49905.4292,100,64599364439,645.9936444,32238500
2021-09-05 01:00:00+00:00,49949,50278,49822,50201,4670,39065200,50081.1314,14500,78004148551,780.0414855,39065200
2021-09-05 02:00:00+00:00,50201,50224.5,49965.5,50135.5,3324,21933500,50089.6605,1000,43788533715,437.8853371,21933500
2021-09-05 03:00:00+00:00,50135.5,50348,50078,50154.5,3614,25192700,50207.3564,600,50177474828,501.7747483,25192700
2021-09-05 04:00:00+00:00,50154.5,50175,49690.5,49702.5,6023,45826000,49869.591,2300,91892107566,918.9210757,45826000
2021-09-05 05:00:00+00:00,49702.5,49923,49665,49860,4026,31820900,49805.5095,300,63890399844,638.9039984,31820900
2021-09-05 06:00:00+00:00,49860,49869,49625,49738,3847,38934600,49741.5924,75900,78273975357,782.7397536,38934600
2021-09-05 07:00:00+00:00,49738,49934.5,49496,49889.5,7176,63763900,49694.1326,100,1.28313E+11,1283.128152,63763900
2021-09-05 08:00:00+00:00,49889.5,50069,49825,49874.5,5296,44818300,49943.0649,800,89739221265,897.3922126,44818300
2021-09-05 09:00:00+00:00,49874.5,50192.5,49840,50182.5,4410,32477600,50046.7938,15000,64894650286,648.9465029,32477600
2021-09-05 10:00:00+00:00,50182.5,50246,50051,50180,4032,35285600,50163.5331,100,70341370384,703.4137038,35285600
2021-09-05 11:00:00+00:00,50180,50300,49971.5,50035,6389,61657100,50136.1196,500,1.2298E+11,1229.797394,61657100
2021-09-05 12:00:00+00:00,50035,50468,49905,50241.5,9583,79979600,50168.3147,100,1.59423E+11,1594.229085,79979600
2021-09-05 13:00:00+00:00,50241.5,50320,50071.5,50153.5,5286,39827700,50206.3481,7800,79328390825,793.2839082,39827700
2021-09-05 14:00:00+00:00,50153.5,50290,50103,50221,3995,34461100,50194.5037,4000,68655318905,686.5531891,34461100
2021-09-05 15:00:00+00:00,50221,50544.5,50180.5,50279.5,10084,112784900,50385.4487,900,2.23844E+11,2238.443536,112784900
2021-09-05 16:00:00+00:00,50279.5,50396,50112.5,50251,5847,58887200,50278.0375,25100,1.17124E+11,1171.236948,58887200
2021-09-05 17:00:00+00:00,50251,50448,50157,50397,3161,25394600,50296.7508,10000,50489548408,504.8954841,25394600
2021-09-05 18:00:00+00:00,50397,50480,50317.5,50335.5,3012,24555000,50376.5648,1300,48743034749,487.4303475,24555000
2021-09-05 19:00:00+00:00,50335.5,50460,50280,50393,2758,19346500,50379.8642,400,38401382564,384.0138256,19346500
2021-09-05 20:00:00+00:00,50393,50940.5,50391,50734,10152,105754600,50772.7614,100,2.0829E+11,2082.901228,105754600
2021-09-05 21:00:00+00:00,50734,51826,50713,51746,14814,169236600,51292.8359,100,3.29942E+11,3299.421461,169236600
2021-09-05 22:00:00+00:00,51746,51982.5,51565.5,51797.5,8672,85613300,51760.1023,11900,1.65405E+11,1654.048037,85613300
2021-09-05 23:00:00+00:00,51797.5,51942.5,51670,51886,5911,50113000,51789.321,3300,96763233626,967.6323363,50113000
2021-09-06 00:00:00+00:00,51886,51919,51677,51848.5,4770,37903200,51805.4188,5000,73164652194,731.6465219,37903200
2021-09-06 01:00:00+00:00,51848.5,51947,51530,51797,8267,106496000,51760.6381,100,2.05747E+11,2057.47184,106496000
2021-09-06 02:00:00+00:00,51797,51985.5,51705,51871.5,4955,45960600,51856.9991,50000,88629807243,886.2980724,45960600
2021-09-06 03:00:00+00:00,51871.5,51891,51680,51706,2606,18661000,51776.7181,1000,36041470080,360.4147008,18661000
2021-09-06 04:00:00+00:00,51706,51779,51541,51659.5,3734,38607300,51675.5807,500,74710937040,747.1093704,38607300
2021-09-06 05:00:00+00:00,51659.5,51783.5,51622,51750,2894,26412300,51731.4517,30000,51056757868,510.5675787,26412300
2021-09-06 06:00:00+00:00,51750,51835,51697,51827,2453,19420100,51781.544,1000,37503966402,375.039664,19420100
2021-09-06 07:00:00+00:00,51827,51960,51801,51894.5,3461,33027500,51867.2199,200,63677052941,636.7705294,33027500
2021-09-06 08:00:00+00:00,51894.5,52083.5,51735,51858.5,4359,34464300,51885.2506,1100,66424396652,664.2439665,34464300
2021-09-06 09:00:00+00:00,51858.5,51858.5,51700,51719,3074,26832300,51761.1739,34000,51838815658,518.3881566,26832300
2021-09-06 10:00:00+00:00,51719,51928,51700,51872,2721,20411800,51815.0823,30000,39393559149,393.9355915,20411800
2021-09-06 11:00:00+00:00,51872,51890,51760,51860,2615,23330700,51829.3157,3000,45014692667,450.1469267,23330700
2021-09-06 12:00:00+00:00,51860,52298.5,51345,51432,16714,194937100,51737.6075,1400,3.76782E+11,3767.817517,194937100
2021-09-06 13:00:00+00:00,51432,51574,51043,51399.5,14040,167104100,51339.4462,6700,3.25489E+11,3254.888809,167104100
2021-09-06 14:00:00+00:00,51399.5,51529,51200,51510,8064,85381000,51355.7929,200,1.66254E+11,1662.541919,85381000
2021-09-06 15:00:00+00:00,51510,51780.5,51470,51730,4979,56665300,51662.4992,10000,1.09684E+11,1096.839309,56665300
2021-09-06 16:00:00+00:00,51730,51750,51587.5,51643,2976,28579500,51674.2456,4800,55307107154,553.0710715,28579500
2021-09-06 17:00:00+00:00,51643,51760.5,51517.5,51575.5,4317,30944000,51632.8902,400,59930947299,599.309473,30944000
2021-09-06 18:00:00+00:00,51575.5,51725,51570,51714.5,2763,17171400,51675.3137,300,33229578091,332.2957809,17171400
2021-09-06 19:00:00+00:00,51714.5,51928,51635,51893,3867,40965900,51805.6872,18300,79076226643,790.7622664,40965900
2021-09-06 20:00:00+00:00,51893,52085,51757.5,51774,6258,46141000,51919.7321,500,88870202913,888.7020291,46141000
2021-09-06 21:00:00+00:00,51774,52015,51703,51968,4473,34359500,51880.1361,19800,66228761595,662.287616,34359500
2021-09-06 22:00:00+00:00,51968,52237,51912,52155,5293,53305100,52097.7145,100,1.02318E+11,1023.179563,53305100
2021-09-06 23:00:00+00:00,52155,52759.5,52140,52649.5,11743,124179100,52480.7658,19700,2.36618E+11,2366.184595,124179100
2021-09-07 00:00:00+00:00,52649.5,52837,52412,52713.5,7369,61216600,52645.1559,100,1.16282E+11,1162.819636,61216600
2021-09-07 01:00:00+00:00,52713.5,52794,52421.5,52530,7144,48470900,52584.8061,400,92176991542,921.7699154,48470900
2021-09-07 02:00:00+00:00,52530,52750,52494,52555,3862,32665300,52606.66,1800,62093660946,620.9366095,32665300
2021-09-07 03:00:00+00:00,52555,52885,52555.5,52734.5,5538,65740700,52741.2252,300,1.24648E+11,1246.482538,65740700
2021-09-07 04:00:00+00:00,52734.5,52999,52670.5,52691,4925,40159600,52809.7423,10500,76045917692,760.4591769,40159600
2021-09-07 05:00:00+00:00,52691,52729.5,52548.5,52565,4104,33340400,52656.2442,5000,63317158209,633.1715821,33340400
2021-09-07 06:00:00+00:00,52565,52770.5,52432,52712,5529,50662900,52611.3651,5000,96296624676,962.9662468,50662900
2021-09-07 07:00:00+00:00,52712,52728.5,52405,52405,4255,35139600,52600.849,400,66804449830,668.0444983,35139600
2021-09-07 08:00:00+00:00,52405,52509,52140,52380,8716,85338100,52315.4833,200,1.63123E+11,1631.225497,85338100
2021-09-07 09:00:00+00:00,52380,52387.5,51196,51196.5,25901,346456000,51584.1492,7500,6.71635E+11,6716.346878,346456000
2021-09-07 10:00:00+00:00,51196.5,51470,50550,50862.5,21716,266267100,50960.0881,1000,5.22503E+11,5225.029138,266267100
2021-09-07 11:00:00+00:00,50862.5,51219,50815.5,51100,9806,98607700,51020.4082,1500,1.93272E+11,1932.717424,98607700
2021-09-07 12:00:00+00:00,51100,51187,50914.5,50947,6092,60585600,51069.6539,40000,1.18634E+11,1186.337406,60585600
2021-09-07 13:00:00+00:00,50947,51099,50653,50988,8238,105126300,50866.2523,1400,2.06673E+11,2066.725446,105126300
2021-09-07 14:00:00+00:00,50988,51076.5,50534.5,50550,7359,83715900,50822.0466,6200,1.64724E+11,1647.236782,83715900
2021-09-07 15:00:00+00:00,50550,50800.5,47126,47230.5,56407,829825000,49627.5453,50000,1.67211E+12,16721.09381,829825000
2021-09-07 16:00:00+00:00,47230.5,47936,42479.5,46679.5,94091,1278913000,46262.0281,900,2.7645E+12,27645.0488,1278913000
2021-09-07 17:00:00+00:00,46679.5,47513.5,46287,47401.5,33011,301952400,47067.4618,6100,6.41531E+11,6415.313629,301952400
2021-09-07 18:00:00+00:00,47401.5,47510.5,46571,46607.5,22997,232544400,47048.8602,600,4.94262E+11,4942.618607,232544400
2021-09-07 19:00:00+00:00,46607.5,47362.5,45940,46920.5,22018,217818900,46754.0968,1000,4.65884E+11,4658.837992,217818900
2021-09-07 20:00:00+00:00,46920.5,47230.5,46526,46669,11294,100415500,46888.7003,400,2.14158E+11,2141.579316,100415500
2021-09-07 21:00:00+00:00,46669,47118.5,46271.5,46791,14858,136299500,46702.5654,17300,2.91847E+11,2918.472103,136299500
2021-09-07 22:00:00+00:00,46791,46929,46105,46551.5,9984,74412100,46472.7205,100,1.6012E+11,1601.20326,74412100
2021-09-07 23:00:00+00:00,46551.5,46967.5,46311.5,46792,9861,86186800,46761.7489,6500,1.84311E+11,1843.108691,86186800
2021-09-08 00:00:00+00:00,46792,47190.5,46460.5,46861,10365,86070600,46808.5903,600,1.83878E+11,1838.778083,86070600
2021-09-08 01:00:00+00:00,46861,47112,46445.5,47048.5,12622,102944600,46848.7208,1200,2.19739E+11,2197.389891,102944600
2021-09-08 02:00:00+00:00,47048.5,47207,46710.5,47190.5,5632,35821300,46915.7581,55600,76352546968,763.5254697,35821300
2021-09-08 03:00:00+00:00,47190.5,47340,47051.5,47052,4532,28178000,47176.4872,100,59728952137,597.2895214,28178000
2021-09-08 04:00:00+00:00,47052,47112.5,46260,46491.5,9379,89015100,46587.0339,700,1.91073E+11,1910.72805,89015100
2021-09-08 05:00:00+00:00,46491.5,46843.5,46312.5,46442.5,7756,59107400,46618.3079,500,1.2679E+11,1267.902571,59107400
2021-09-08 06:00:00+00:00,46442.5,46698,46054,46110,8007,54388600,46363.4804,2000,1.17309E+11,1173.094432,54388600
2021-09-08 07:00:00+00:00,46110,46389,45033,45168.5,23188,248168700,45519.307,6000,5.45196E+11,5451.962091,248168700
2021-09-08 08:00:00+00:00,45168.5,45553,45067,45098,12704,107955900,45349.4173,12400,2.38054E+11,2380.537111,107955900
2021-09-08 09:00:00+00:00,45098,46089.5,44465,45974,23043,236211900,45176.9128,100,5.22862E+11,5228.618398,236211900
2021-09-08 10:00:00+00:00,45974,46273,45718,46244.5,8420,52815600,46004.0852,2400,1.14807E+11,1148.066237,52815600
2021-09-08 11:00:00+00:00,46244.5,46589,45809.5,46448,9187,84565900,46200.6865,200,1.8304E+11,1830.404383,84565900
2021-09-08 12:00:00+00:00,46448,46788.5,46329,46402.5,7934,60665100,46526.3432,1300,1.30389E+11,1303.889967,60665100
2021-09-08 13:00:00+00:00,46402.5,46685,46115,46249.5,7832,56908000,46434.3094,14800,1.22556E+11,1225.564566,56908000
2021-09-08 14:00:00+00:00,46249.5,46830,45659.5,46305,13323,126336600,46248.9767,1900,2.73166E+11,2731.663724,126336600
2021-09-08 15:00:00+00:00,46305,46369.5,45670,45827,8576,69386700,46003.4503,400,1.5083E+11,1508.298574,69386700
2021-09-08 16:00:00+00:00,45827,46444.5,45753,46062.5,8397,52764600,46099.3071,400,1.14459E+11,1144.585851,52764600
2021-09-08 17:00:00+00:00,46062.5,46515.5,45843.5,46391.5,6856,40757500,46202.3942,100,88215263921,882.1526392,40757500
2021-09-08 18:00:00+00:00,46391.5,46419.5,45973.5,46185.5,4828,27516000,46169.1175,5000,59598516218,595.9851622,27516000
2021-09-08 19:00:00+00:00,46185.5,46475,46073,46475,5096,23729600,46269.9481,4600,51285319204,512.853192,23729600
2021-09-08 20:00:00+00:00,46475,46486.5,46229,46408.5,4588,28678600,46351.8756,3000,61871769105,618.717691,28678600
2021-09-08 21:00:00+00:00,46408.5,46408,45817,46030,7336,45353600,46051.1167,5000,98485418709,984.8541871,45353600
2021-09-08 22:00:00+00:00,46030,46267,45907,46058,4306,26182900,46103.7704,100,56791461868,567.9146187,26182900
2021-09-08 23:00:00+00:00,46058,46765.5,45960.5,46575,7547,65355900,46502.1112,100,1.40544E+11,1405.443276,65355900
2021-09-09 00:00:00+00:00,46575,46658,45952,46053.5,6352,63841500,46213.07,400,1.38147E+11,1381.465483,63841500
2021-09-09 01:00:00+00:00,46053.5,46366,45860,46342,9598,86354600,46074.0318,100,1.87426E+11,1874.264829,86354600
2021-09-09 02:00:00+00:00,46342,46343.5,45902.5,46097,5073,35089400,46066.3909,500,76171409288,761.7140929,35089400
2021-09-09 03:00:00+00:00,46097,46279,45700,45735,6886,52244100,45937.9378,500,1.13728E+11,1137.277724,52244100
2021-09-09 04:00:00+00:00,45735,46068,45512,45992.5,8547,68945200,45873.4535,100,1.50294E+11,1502.943699,68945200
2021-09-09 05:00:00+00:00,45992.5,46313.5,45919,46154.5,6298,45798700,46142.2751,5400,99255569615,992.5556962,45798700
2021-09-09 06:00:00+00:00,46154.5,46319.5,46036,46302,4300,31165500,46199.8328,20000,67458151087,674.5815109,31165500
2021-09-09 07:00:00+00:00,46302,46350,46013.5,46132,4577,25693200,46156.7576,100,55665101966,556.6510197,25693200
2021-09-09 08:00:00+00:00,46132,46300,45871.5,46266.5,6021,34190800,46132.6961,400,74114280292,741.1428029,34190800
2021-09-09 09:00:00+00:00,46266.5,46524,46150,46258.5,6341,40695900,46357.0326,5700,87788137742,877.8813774,40695900
2021-09-09 10:00:00+00:00,46258.5,46387.5,46101.5,46134.5,4686,35823500,46268.8777,6000,77424820504,774.248205,35823500
2021-09-09 11:00:00+00:00,46134.5,46150,45876.5,46147.5,6283,42973900,46034.1573,4600,93352295500,933.522955,42973900
2021-09-09 12:00:00+00:00,46147.5,46397,46064,46290.5,4471,33240300,46287.9388,200,71812247712,718.1224771,33240300
2021-09-09 13:00:00+00:00,46290.5,46777,45604.5,46661,16471,170007400,46119.2922,55000,3.68627E+11,3686.268017,170007400
2021-09-09 14:00:00+00:00,46661,47215.5,46654.5,46871.5,11441,107991100,46985.4157,100,2.29841E+11,2298.405785,107991100
2021-09-09 15:00:00+00:00,46871.5,47173,46850,46918.5,4801,33811300,47009.4912,50000,71924424038,719.2442404,33811300
2021-09-09 16:00:00+00:00,46918.5,47036.5,46686.5,47000,6219,48665200,46896.1766,600,1.03772E+11,1037.724706,48665200
2021-09-09 17:00:00+00:00,47000,47381,46846,47164,6696,52106400,47096.2789,200,1.10638E+11,1106.381944,52106400
2021-09-09 18:00:00+00:00,47164,47237,46750.5,46751,5435,42457000,46990.273,7000,90353068621,903.5306862,42457000
2021-09-09 19:00:00+00:00,46751,46812,46459,46605,6992,58311800,46632.6559,200,1.25045E+11,1250.454434,58311800
2021-09-09 20:00:00+00:00,46605,46700,46472,46571,3998,29347000,46587.685,2000,62993108885,629.9310888,29347000
2021-09-09 21:00:00+00:00,46571,46621.5,46060,46259.5,6079,51690800,46301.4409,100,1.1164E+11,1116.399136,51690800
2021-09-09 22:00:00+00:00,46259.5,46477.5,46200,46477.5,2697,20513100,46367.78,100,44240089183,442.4008918,20513100
2021-09-09 23:00:00+00:00,46477.5,46559,46260.5,46493.5,3858,29643700,46392.5178,3100,63897628665,638.9762867,29643700
